_id,company_id,company_name,company_type,business_type_id,business_category,business_type,registered_capital,total_income,net_profit,total_assets,equity,liability,total_expense,debt_ratio,equity_ratio,debt_to_income_ratio,debt_to_equity_ratio,roa,roe,profit_margin,district
64b75d11aa2d4f22592dbb10,1.06E+11,กรองทอง สุขุมวิท 85 จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,1000000,62815386.42,1787576.33,123390726,-12970889.77,136361615.8,61027810.09,1.105120459,-0.105120459,2.17083144,-10.51289605,1.448712061,-13.78144724,2.845761894,เขตพระโขนง
64b75d11aa2d4f22592dbb11,1.06E+11,กระบี่ เบด โฮลดิ้ง จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,2000000,200000,90000,5793000,2183000,3610000,110000,0.62316589,0.37683411,18.05,1.653687586,1.553599171,4.122766835,45,เขตลาดพร้าว
64b75d11aa2d4f22592dbb12,1.06E+11,กรีน กรุ๊ป พร็อพเพอร์ตี้ จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,80000000,26068522.63,-7715041.91,191830342,13527159.64,178303182.4,33783564.54,0.929483733,0.070516267,6.839788541,13.18112502,-4.021804804,-57.03371672,-29.59524028,เขตวัฒนา
64b75d11aa2d4f22592dbb13,1.06E+11,กรีน ซีนเนอร์รี่ (ประเทศไทย) จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,500000,1373613.12,-6264802.26,342409002.6,-64552852.13,406961854.7,7638415.38,1.188525569,-0.188525569,296.2710889,-6.304320279,-1.829625452,9.704919385,-456.0820051,เขตปทุมวัน
64b75d11aa2d4f22592dbb14,1.06E+11,กรีนเทล ลิฟวิ่ง จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,1000000,1145927.14,-8857964.15,882260.84,-8035348.96,8917609.8,10003891.29,10.10767949,-9.107679493,7.782004186,-1.109797452,-1004.007403,110.2374545,-772.9954061,เขตบึงกุ่ม
64b75d11aa2d4f22592dbb15,1.06E+11,กรีนเนอรี่ พิสเซส พัทยา จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,30000000,111750,41602.18,45744831.43,31519517.2,14225314.23,70147.82,0.310970962,0.689029038,127.2958768,0.451317644,0.090944001,0.131988633,37.22790157,เขตคลองเตย
64b75d11aa2d4f22592dbb16,1.06E+11,กรุงทองโฮเต็ล จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,6000000,1372071.02,-1179207.17,5323787.32,-1863103.95,7186891.27,2551278.19,1.349958373,-0.349958373,5.237987805,-3.857482708,-22.14977983,63.29261285,-85.94359569,เขตพระนคร
64b75d11aa2d4f22592dbb17,1.06E+11,กรุงเทพริมน้ำ จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,800000000,184561282,-231951360,1531454130,-186941161,1718395291,416512642,1.122067751,-0.122067751,9.310703049,-9.192171921,-15.14582484,124.077201,-125.6771504,เขตปทุมวัน
64b75d11aa2d4f22592dbb18,1.06E+11,กฤษณี เอพี จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,5000000,554131.22,-1065343.05,10017996.78,-34864423.22,44882420,1619474.27,4.48017912,-3.48017912,80.9960139,-1.287341532,-10.6342922,3.055673812,-192.2546522,เขตลาดกระบัง
64b75d11aa2d4f22592dbb19,1.06E+11,กองทองสินทรัพย์ จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,68000000,3211203.13,-12359221.26,68989905.08,55002968.7,13986936.38,15570424.39,0.202738884,0.797261116,4.355668519,0.254294208,-17.91453582,-22.47009853,-384.8782142,เขตคลองเตย
64b75d11aa2d4f22592dbb1a,1.06E+11,กอวรกุล จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,30000000,700400.41,-3339298.3,46140082.74,21706475.44,24433607.3,4039698.71,0.529552741,0.470447259,34.88519845,1.125636788,-7.237304534,-15.38388077,-476.7698951,เขตดอนเมือง
64b75d11aa2d4f22592dbb1b,8.36E+11,กะตะร๊อคส์ จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,60000000,76945489.55,-151762105.2,1492496280,-275768473.1,1768264753,228707594.8,1.184769957,-0.184769957,22.98074602,-6.412135271,-10.1683406,55.03243482,-197.2332701,เขตยานนาวา
64b75d11aa2d4f22592dbb1c,1.06E+11,กัลลิเวอร์ ทาเวิร์น สุขุมวิท จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,2000000,1825726.2,-1889505.44,12232511.49,9804862.39,2427649.1,3715231.64,0.198458763,0.801541237,1.329689578,0.247596448,-15.44658627,-19.27110616,-103.4933628,เขตวัฒนา
64b75d11aa2d4f22592dbb1d,1.06E+11,กัสโต้ แลนด์ จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,6000000,5287357.79,-1168904.21,41146216.68,3618304.57,37527912.11,6456262,0.912062278,0.087937722,7.097668363,10.37168414,-2.84085465,-32.30530176,-22.10753001,เขตบางบอน
64b75d11aa2d4f22592dbb1e,1.06E+11,กามิโน่ จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,1000000,100026.14,11186.64,14083085.39,-978380.64,15061466.03,88839.5,1.069472038,-0.069472038,150.5752999,-15.39428052,0.079433162,-1.143383213,11.18371658,เขตบางรัก
64b75d11aa2d4f22592dbb1f,1.06E+11,กาลเวลา 59 จำกัด,บริษัทจำกัด,55101,ที่พักแรมและบริการด้านอาหาร,โรงแรม รีสอร์ทและห้องชุด,1000000,4199290.91,-1031094.09,4175585.3,-6840159.78,11015745.08,5230385,2.638131972,-1.638131972,2.623239332,-1.610451427,-24.69340262,15.07412287,-24.55400476,เขตป้อมปราบศัตรูพ่าย
